path,ok,reason,blur_score,brightness,width,height,file_size_kb,md5,label,split
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7be923370441d48ea98c_jpg.rf.cf791eb6c96f90790b2640ac959df8e8.jpg,True,,2731.74,60.03,640,640,60.4,86ef99cdab1f4ead8dbd1e4f1143e3ae,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c2ed22c13c542f5966c_jpg.rf.15da8fd58f3f2e809b135faf33b80a90.jpg,True,,480.31,137.05,640,640,44.6,439177d9c17ebaa6d1f1e9cdee6e1e78,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c2ed22c13c542f5966c_jpg.rf.433bdfc0a240674b4495c83171495c40.jpg,True,,2166.21,112.3,640,640,60.5,1d5ca4a6acf970799c2dd1379151a22e,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c2ed22c13c542f5966c_jpg.rf.cc50d773fa33b7650252377fb6f2841f.jpg,True,,1819.3,159.24,640,640,52.2,007d8819af983ef714748f2f22891d6c,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c46ae7d0bf7f41e3e04_jpg.rf.0e709caf6f923ee8301173b1bbd98de2.jpg,True,,4032.16,55.55,640,640,69.1,1325ebbd6573690c8b859ec76b6186ec,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c46ae7d0bf7f41e3e04_jpg.rf.1ce600b9daa675f2c5dd777a3851397f.jpg,True,,513.15,53.36,640,640,51.2,e748b4c7ea2b338800d6029641a8b549,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c46ae7d0bf7f41e3e04_jpg.rf.d55a5309c00c78f69e5485db95eeec0a.jpg,True,,886.24,57.71,640,640,44.7,30b165ffb213f85b7c6af505dce03f37,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c7f872e38b71e818f79_jpg.rf.39f0233c89d0144d5d932bc1f3e7fbd6.jpg,True,,439.67,54.92,640,640,37.0,b1157e5b8769758a97713ab838af8c10,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c7f872e38b71e818f79_jpg.rf.96991ad58abe29be7450498145e8a09a.jpg,True,,2738.73,52.06,640,640,54.6,905470902036f6ffe91168cb6f3e8b89,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c7f872e38b71e818f79_jpg.rf.c757fd9321c6fcc4c2c7333abe8df1fd.jpg,True,,172.07,57.98,640,640,37.9,67cf8f27ca6b51dc3c502468e15b2280,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c9a8c2f5b22591a8e55_jpg.rf.051b3bad8a7e5d0c0bf5f589ef230bbf.jpg,True,,378.38,138.69,640,640,28.1,02be9a7d9b358412dd395effc6fb3ff8,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c9a8c2f5b22591a8e55_jpg.rf.22b152e54ac3760a210ac3b61961a749.jpg,True,,986.97,120.45,640,640,33.8,0a9f99f12fb6ffa00867796b358c1440,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c9a8c2f5b22591a8e55_jpg.rf.530fb61ae86e1ec3c4f671f479c1b676.jpg,True,,2213.67,120.19,640,640,45.2,1eea55e666713614056deb557e150a14,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c9a8c2f5b22591a8e55_jpg.rf.7d1b15922e3bf7ec25fffdc3540075ee.jpg,True,,3921.78,130.86,640,640,57.7,50404e9a2a89ebb1a90d3bc492f09d81,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7c9a8c2f5b22591a8e55_jpg.rf.8c80000da79f1c5cf1c87f08a193b938.jpg,True,,1019.87,145.6,640,640,32.4,b569972792fc42145f7511a1d0565d2c,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7d00a675b9fabb9780d8_jpg.rf.06aaa0c230f883ef56adf88bc626c536.jpg,True,,2715.59,126.22,640,640,55.6,daedafb95ddff6e54e65d3f89d511eae,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7d00a675b9fabb9780d8_jpg.rf.3ba7f8e5db8941144c0690dc2ce4b1e5.jpg,True,,257.1,103.88,640,640,34.0,fa65ed457af33b1a3de5fa70d249602d,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7d00a675b9fabb9780d8_jpg.rf.e12405e945888416d81443569f50c6ee.jpg,True,,1816.5,117.21,640,640,48.7,3026c711e104a2a4643fab020907d312,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7d2066296c3beea3579a_jpg.rf.4c92413fde96c91c609b00ba11d0d59c.jpg,True,,3685.21,47.46,640,640,54.5,5b283deff9a3c6226ca6bb9302ff6e7e,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7d2066296c3beea3579a_jpg.rf.6c073812d7170836fa385a778bdc9578.jpg,True,,2683.16,78.19,640,640,48.5,6cc437049c5381b3a5692cfb3867694c,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7da908e123b9da3711df_jpg.rf.1ff15d847cca77a7694aeb24428a7ce6.jpg,True,,737.1,54.31,640,640,37.8,50a792f69d53ce6af49f4a68d4eb6f91,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7da908e123b9da3711df_jpg.rf.26909d76c7b3ea06f4d2f5cf74a9a303.jpg,True,,240.75,46.32,640,640,36.2,9116f2934a4213adcfe7d623ee11def0,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7da908e123b9da3711df_jpg.rf.8cab647082bfabc15bf45f29754bfab0.jpg,True,,714.99,61.45,640,640,37.3,db391781ac22b0a6604e9b758002629c,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7da908e123b9da3711df_jpg.rf.f501f37749f08a38b0ec21a36e1d5b59.jpg,True,,3586.85,41.12,640,640,57.3,02cd2a1ae822cdf5fb88fce441e95044,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7daecf3670aa597ee376_jpg.rf.8f1ee7a871c8f312ad230c09cd5d8bee.jpg,True,,404.06,120.6,640,640,20.7,92871b120038ca1f3bc3fcb3435182f6,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7e35273f1d468d980810_jpg.rf.04bf9e2fd9e99171962690b79745d828.jpg,True,,928.19,119.23,640,640,41.1,98946b0fc6f60d813d482230a515c32a,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7e35273f1d468d980810_jpg.rf.32f3fe41198ba6d40adbdd86d9349ded.jpg,True,,2115.41,128.48,640,640,52.3,a764a6fd8f598fbedf8c7df8d87b8325,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7e35273f1d468d980810_jpg.rf.6814aada97b12148303c7e7e90fea950.jpg,True,,2643.19,94.53,640,640,57.4,e3c365a5c884f25b087a9b6353e4d7a2,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7e35273f1d468d980810_jpg.rf.7aca57a326c29591df55159cf3a07888.jpg,True,,252.64,99.96,640,640,38.4,8f9b5dc6a19d6252c2a1f3c028138194,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7e35273f1d468d980810_jpg.rf.e8dc229c236d2002371fddf3805a6574.jpg,True,,1035.75,108.65,640,640,42.6,63b1ec41c3dee2a0fcaedda3e6c27909,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7fbf491591da7b6a1972_jpg.rf.2020fe9c0016df77a8961a02f90c3e9f.jpg,True,,686.5,91.03,640,640,49.1,be15b83f619e8b6530da02039c871f55,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_7ff77312accb697b01a0_jpg.rf.52d5c08ab6c467088f2a3d70dd7b7dda.jpg,True,,574.99,126.55,640,640,35.6,0908372e32cc1179fe227b14fe750b9a,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_800b1d9bedd36765807a_jpg.rf.73244dcf09e2a06597b938f965222055.jpg,True,,4323.12,66.87,640,640,66.7,65dd6d9ac681faa646864c0fe3c52a6b,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_800b1d9bedd36765807a_jpg.rf.86a61cd5125ea392018498204c61ab30.jpg,True,,1253.26,93.48,640,640,45.4,d8939a6371e74f5a0842158eb969e966,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_800b1d9bedd36765807a_jpg.rf.9b5468927dbd3f46d17b8e2383d3c600.jpg,True,,888.87,75.53,640,640,45.2,83d33e7a4e7f7e4865c9a9c506507667,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_803acda430e167112bee_jpg.rf.021be71e3e26d2dd0089057632532b36.jpg,True,,909.77,80.83,640,640,33.7,89543c73cc9b1b3057d69bf4ac4abd33,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_803acda430e167112bee_jpg.rf.d34072f56da7ef19e7364ff8f330d7f4.jpg,True,,492.75,58.63,640,640,29.1,e77b01bf39445b0b00c6e89db89ea3f1,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_80912083ac9d5c3874f8_jpg.rf.0ba1113190256ce9256a8d6388b864d7.jpg,True,,192.92,74.04,640,640,23.9,76cad1f44cf3f8cabd1f13570827d4de,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_80912083ac9d5c3874f8_jpg.rf.ce69581160379b32d7c5a75d86ef8de6.jpg,True,,2986.76,59.41,640,640,47.0,b8afd76f7a7c47c364bbc092f17d40dd,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_80912083ac9d5c3874f8_jpg.rf.ee82ae025d3064170d5716aadf3f5d25.jpg,True,,3894.15,85.26,640,640,53.6,11197e012269693edeca2f3d5372e2e9,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_81442529fa408ff3c7f8_jpg.rf.38433d913c459175412cf757aba40028.jpg,True,,1508.33,139.91,640,640,41.9,1941b31ae372322b3e03785bf6858b89,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_81442529fa408ff3c7f8_jpg.rf.42b31a2890f97ef5e993cef8923051d1.jpg,True,,2333.45,127.21,640,640,51.7,618e1e2552da3087162ae916114dfcbb,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_81442529fa408ff3c7f8_jpg.rf.4c14e2d62eef8c6605c49e47c7858cf8.jpg,True,,432.0,133.65,640,640,25.4,509071789cd6eaf2ec3620300643410e,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8181d272e4bcb95a3435_jpg.rf.3ec05216fe1c40d2aaf526b0f3691f2d.jpg,True,,3117.54,49.92,640,640,59.6,38b66b04c069ac3a5ffcb655758bf310,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8181d272e4bcb95a3435_jpg.rf.4493f045fef8014a24d903d951c8c78f.jpg,True,,404.32,81.35,640,640,37.7,cb99ae2ec01d280830eda6a0f3d9e649,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8181d272e4bcb95a3435_jpg.rf.818240cc443d514834dca1e29dfa2e3d.jpg,True,,287.76,63.74,640,640,40.1,d955825b6ab2a9ae393ece4638d417bd,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_81e70f95419b3ee288aa_jpg.rf.090d9431b9a1fc3803373bc45f2c015c.jpg,True,,923.97,121.8,640,640,31.9,52e7fdd906c7f74cb71f799f8af8a825,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_81e70f95419b3ee288aa_jpg.rf.2d3b10fafbd93da7d2c255a763c0064e.jpg,True,,409.59,118.33,640,640,27.5,aeec4ca2bdc373c6096732173f168f71,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_81e70f95419b3ee288aa_jpg.rf.e3361520db889ca64143ed5a90c0c9b2.jpg,True,,2475.65,130.97,640,640,43.5,88c78883cf1cacca59b6ed560c2039c2,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_82b1c4a7341d87137172_jpg.rf.15242d4e7e36c0e5e56d5cc0ec4179dd.jpg,True,,1200.7,132.63,640,640,32.0,0e32c40b5e47eb292b2971c1e2f42c47,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_82b1c4a7341d87137172_jpg.rf.309f4a0ea3f162852c87766ee0f26aad.jpg,True,,3726.2,123.49,640,640,51.3,e5430fd762da27f51443254f34a844ce,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_82b1c4a7341d87137172_jpg.rf.342875806dd83f5a53e19a949e4a24c7.jpg,True,,4435.23,116.0,640,640,56.1,07644c856fd42dbb6355cc1d7433b0cf,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_82b1c4a7341d87137172_jpg.rf.6b6c6ad62ca17493c05269bac9734e0f.jpg,True,,549.06,122.14,640,640,26.4,63febce78dc11c50d3747edcd76d36e7,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_82b1c4a7341d87137172_jpg.rf.f51b3db9796c56ee87d0a80c402164b6.jpg,True,,4054.54,144.86,640,640,53.7,7c854ea18c40cca113a5620216f05a8a,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8357e8c0029e34aac5b5_jpg.rf.1038dd3aa7a8bdea3f2515ef88834a42.jpg,True,,1971.51,85.76,640,640,44.5,87852457a0db0253afbede0c67eb806d,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8357e8c0029e34aac5b5_jpg.rf.71709d374955da9922ddeac7823911d6.jpg,True,,105.62,82.49,640,640,28.8,27088d0c64beb2837cc0a301c0f91154,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8357e8c0029e34aac5b5_jpg.rf.e5c137a9807b63210cc1235da07f9cec.jpg,True,,272.86,98.1,640,640,28.7,8686539ffe7e6c1101751b2058528879,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_83a49f0ec50925b64e1a_jpg.rf.3a39876ce6e7740e93bb59dab8fae876.jpg,True,,2547.01,73.53,640,640,46.4,7750c0bc6b0e5c336c1c2b4331e4e8eb,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_83a49f0ec50925b64e1a_jpg.rf.81993323cb9c18a29f09ca7e1e7f6e53.jpg,True,,145.5,84.48,640,640,22.2,3d3dfca41526a177db0e8792a29d6978,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_83a49f0ec50925b64e1a_jpg.rf.aa96695069891b706ba9fbb4b2cb8a9a.jpg,True,,746.76,89.3,640,640,28.5,b2d273ed73656e705dd27153d40b7a51,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_83a49f0ec50925b64e1a_jpg.rf.d6306b502ac356cc5c38a902adf1d169.jpg,True,,2121.1,77.5,640,640,42.1,eb200ec0a3e37c3e9ea41ae0e707f638,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_83a49f0ec50925b64e1a_jpg.rf.f91941ccd5962e39a9c66097706295c1.jpg,True,,1526.26,77.74,640,640,37.0,80d9f6accf72620d9facb028963c8f3f,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_83e6ce8def2d62166f2a_jpg.rf.39ad468166f13d4da5c223c843c953c9.jpg,True,,214.07,109.49,640,640,20.3,c7c7f1446d177c2690f334b16f07fa28,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_83e6ce8def2d62166f2a_jpg.rf.98e105f8f7423994718f021dc0c9391f.jpg,True,,849.08,115.19,640,640,28.7,66b817d91db3f9d964a095979b0063fc,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_83e6ce8def2d62166f2a_jpg.rf.b47dbcded181fa6cbfaef181c33040ba.jpg,True,,1534.56,91.18,640,640,36.9,21cfb484c2c26a1771c5401fc110ff3d,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_849a47bebcdf4ddcccda_jpg.rf.3f8dab243bb0331cfb9bb9002c6f0a7d.jpg,True,,3615.92,81.69,640,640,61.3,b3a980a898b835f4e57d76e04d6d70ff,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_849a47bebcdf4ddcccda_jpg.rf.86e917f4994186e4628a9d4949e536f9.jpg,True,,2278.76,96.57,640,640,49.0,cdfdbb66006f6ef9ff258c58153517ad,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_849a47bebcdf4ddcccda_jpg.rf.a1aabcd0dd14bf825e346d5d3684e01c.jpg,True,,3334.88,95.79,640,640,58.4,0c408523224ef09a7240f43fc3d6fad2,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_849a47bebcdf4ddcccda_jpg.rf.ad4103a5ccdec7c7779edb4aba6b8f03.jpg,True,,286.48,108.95,640,640,29.2,1953232b5df6d8c010ce39274f5f3ccb,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_849a47bebcdf4ddcccda_jpg.rf.e9a175dec9c1f2827426221c179b705d.jpg,True,,2893.15,141.66,640,640,52.1,1b76e48d18dba59748a319998384238e,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_84ded48d7b3ac1310401_jpg.rf.692171fb1630e8157f7fb086aa803bc3.jpg,True,,142.89,89.92,640,640,46.3,f2af42040bd433edd95a5869e3601135,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_84ded48d7b3ac1310401_jpg.rf.6cc1b3f7424c28fb0ef01e7da627c2e4.jpg,True,,411.91,74.88,640,640,43.9,7058ea4bf3f29a2518fb3f77f03d6eb4,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_84ded48d7b3ac1310401_jpg.rf.9d3daa1855bbf78bbed87151a7ea2e5b.jpg,True,,3783.04,88.48,640,640,67.5,91d7795def25355b7bb01b03f44352d9,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_84f920d410c87af4f56b_jpg.rf.3198f5eed16fd837d0ad027f424cd0d2.jpg,True,,1554.05,87.33,640,640,44.5,5edc2a9c7968cc229ed4d5c7c8057ae8,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_84f920d410c87af4f56b_jpg.rf.61ca6850a55c65063c1e45218e7f47ac.jpg,True,,414.46,89.6,640,640,35.7,91bf78e9201223eb6a112364d9483661,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_84f920d410c87af4f56b_jpg.rf.721a4065a5d015891a506c00c3bec210.jpg,True,,1910.22,104.62,640,640,46.4,cfeafd256b958843ded7d127a27271ad,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_84f920d410c87af4f56b_jpg.rf.813baf33d54a9fa232c6ac5d2441f7ea.jpg,True,,3228.43,85.41,640,640,57.2,df09b2d1d016f326718f5d06683630a5,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_84f920d410c87af4f56b_jpg.rf.d0f8f1238a0cc0a27ae0024442308fe5.jpg,True,,2099.87,71.24,640,640,48.6,9052f7123b49c6c8eea780200fcd4d4c,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8540cc64d235c2321793_jpg.rf.0c9de7e25ddcdbc9b6d32d1546ac594d.jpg,True,,787.9,147.5,640,640,35.6,6c517155d1cfd0ef28cb627d514a002f,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8540cc64d235c2321793_jpg.rf.13e2369c6fddeedbf3cb775cc3eeceb2.jpg,True,,3836.53,195.12,640,640,55.0,682fa25c5e6ebff94c39f73c46270f9d,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_8540cc64d235c2321793_jpg.rf.94371b879ae9a7d9091cdc74731323b7.jpg,True,,309.4,177.47,640,640,30.0,23a01da20bf4089b2a3528c41f81edad,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85bc6e5799eaf14272e2_jpg.rf.7a1bd4b63f022c0336afada7b4879561.jpg,True,,1501.39,97.64,640,640,36.3,b44053165f33e5acaf8d05fcdb7d1536,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85bc6e5799eaf14272e2_jpg.rf.7e70c5d0783ecd8882c5e520c8e5f901.jpg,True,,2215.74,82.12,640,640,44.6,8fc1c15a48347eddc9ba81f554ae8bd2,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85bc6e5799eaf14272e2_jpg.rf.abc33f8213d7e09e3bf6d877c8b2b590.jpg,True,,188.82,91.9,640,640,21.5,7632790d0998868197f43fdd320a08b5,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85bc6e5799eaf14272e2_jpg.rf.d7377d71dc47066cb857d08216693d91.jpg,True,,1713.89,122.33,640,640,38.9,073f190c4a53f59a15fb683e5c524fc4,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85bc6e5799eaf14272e2_jpg.rf.d789f2b47a845f8e9279f92632ba0b64.jpg,True,,3646.88,85.87,640,640,57.7,d1cd5642dc07de9880b69545fbc664a1,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85d0e65990dbbe9183b2_jpg.rf.2a9e869da18b313bd78c0d777e9e34da.jpg,True,,322.15,135.28,640,640,26.4,b490380ed65f799a2ca861963f42a810,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85d0e65990dbbe9183b2_jpg.rf.2d14217d4fa3677cfdbffbe6e919e4b5.jpg,True,,2296.36,114.29,640,640,49.0,4a6832d42aacfe8a9a20f4fe88cb4bf7,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85d0e65990dbbe9183b2_jpg.rf.571ab5c6bfd080e6dac5ca21994b94d1.jpg,True,,1164.2,132.79,640,640,37.6,4fa4944a272884cf047755b855a6cc0d,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85d0e65990dbbe9183b2_jpg.rf.a7d85ad561f87abd66ed8ad002011731.jpg,True,,3338.96,124.02,640,640,57.5,6c35340f259072a1d45b063eebbd9ef0,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_85d0e65990dbbe9183b2_jpg.rf.aead377a511f08007c8a4b2c57ceddc3.jpg,True,,753.67,110.94,640,640,34.0,59d264ef6f83e872f1e0d20a786e70eb,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_87d85b0cfd21d41c07e4_jpg.rf.9ad3ff11ba88464339843320c54eec28.jpg,True,,758.8,132.82,640,640,24.3,d4d0a05b7a5c40089da128cc48dde15f,normal,test
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_882f4f2fc87b22d79d30_jpg.rf.1aff1f40b29b43060bf63cf7abedc90e.jpg,True,,1736.26,88.24,640,640,44.5,0174a642003f610856bffaca6c9949f4,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_882f4f2fc87b22d79d30_jpg.rf.3c4c32c4e1ece7e7e528e1268b675a4d.jpg,True,,1079.48,105.24,640,640,37.7,75183cd5cb4bc5f74026e49cd4d113d8,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_882f4f2fc87b22d79d30_jpg.rf.b19790c0769c85408153f8a32b496119.jpg,True,,3939.71,109.67,640,640,59.4,bcadd87b72d96f34a5136bea38d1096f,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_882f4f2fc87b22d79d30_jpg.rf.b453e502b36857193595b2d4403f75ec.jpg,True,,4750.0,98.79,640,640,65.5,4648c12f55f1c07d2fc69ed5b203fd28,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_882f4f2fc87b22d79d30_jpg.rf.d6f8ae4f635984c77410ea106a96cd48.jpg,True,,4613.85,104.38,640,640,64.2,5effc36c2b771feefc283a3f15d7139c,normal,train
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_886c46d298ce441af09e_jpg.rf.04959e03e5ec6cfc0b07d074fd6d0059.jpg,True,,1782.79,105.52,640,640,44.5,0408b54cb3250e0d53b0e0e543158f28,normal,val
C:\Users\DENİZ\Desktop\BİTİRME\skin-analysis\data\raw\skin_type\normal\normal_886c46d298ce441af09e_jpg.rf.1733797cfaaffec9702e86eb52baf223.jpg,True,,214.22,132.1,640,640,26.5,321f10e5c37a6450d42578dda246ea6f,normal,val
